Accuracy_stars,CheckIn,CheckIn_stars,CheckOut,Cleanliness_stars,Communication_stars,Latitude,Location_stars,Longitude,Price,Super_host,Value_stars,Bathrooms_num_int,shared_bathroom,Bedrooms_int,Beds_int,shared_room,air,bunk,couch,crib,double,floor,king,queen,single,sofa,Unnamed: 27,Air conditioning,BBQ grill,Baby bath,Baby monitor,Babysitter recommendations,Bathtub,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Cable TV,Carbon monoxide detector,Changing table,Children’s books and toys,Children’s dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Dryer,EV charger,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,Fireplace guards,First aid kit,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Iron,Keypad,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outlet covers,Oven,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Room-darkening shades,Shampoo,Single level home,Ski-in/Ski-out,Smart lock,Smoke detector,Stair gates,Stove,TV,Table corner guards,Washer,Waterfront,Wifi,Window guards,Reviewers_no,Title
5.0,2019-04-04 00:00:00,4.5,2019-04-09 00:00:00,4.5,4.5,40.77292,5.0,-73.95015,178.0,0,4.5,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,193,Cozy Private Entrance & Bathroom
4.5,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,4.5,5.0,40.76793,5.0,-73.98561,149.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,113,Cozy Room Right Next to Central Park
5.0,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,5.0,5.0,40.766999999999996,5.0,-73.916,82.0,1,5.0,2.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,81,EXTRA LARGE PRIVATE BEDROOM
5.0,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,5.0,5.0,40.80726,4.5,-73.95178,108.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,95,Large Quiet Bedroom in South Harlem
5.0,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,5.0,5.0,40.70744000000001,5.0,-74.01521,224.0,1,5.0,1.0,0,,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,11,Bright & Luxurious Studio in Financial District
5.0,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,5.0,5.0,40.66199,5.0,-73.77199999999998,65.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,30,"Clean , Safe, Cozy 3min to JFK Best Value"
4.5,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,5.0,5.0,40.76455,5.0,-73.98862,251.0,0,4.5,1.0,0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,75,Cozy Quite Studio Next to Time Square
5.0,2019-04-04 00:00:00,5.0,2019-04-09 00:00:00,5.0,5.0,40.768390000000004,5.0,-74.01496999999998,170.0,1,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,43,Waterfront luxury 1BR 15min NYC free parking+pool
0.0,2019-04-04 00:00:00,0.0,2019-04-09 00:00:00,0.0,0.0,40.74796,0.0,-73.88399,41.0,0,0.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,Bedroom near train station
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.73553,0.0,-74.00161999999997,158.0,0,0.0,1.0,0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,Sunny West Village
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.68331,0.0,-73.90614000000002,21.0,0,0.0,2.0,1,1.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1,Exciting Traveler's Oasis 2
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.73219,5.0,-74.06215,57.0,1,5.0,0.5,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,36,Nice and spacious room. 10 min train to Manhattan.
5.0,2019-05-02 00:00:00,4.0,2019-05-07 00:00:00,4.5,4.5,40.85127,5.0,-73.92985,39.0,0,5.0,1.0,1,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,6,Great value in Manhattan!
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.5,5.0,40.69739000000001,4.5,-73.9247,50.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9,Sunny room in the heart of Bushwick
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.7591,5.0,-73.91525,101.0,1,5.0,1.0,0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,64,CLEAN Room w/PRVT BATH_NearTrains_3 StopsToMidtown
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.768,5.0,-73.92,59.0,1,5.0,2.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,51,BEAUTIFUL PRIVATE ROOM
4.0,2019-05-02 00:00:00,4.0,2019-05-07 00:00:00,4.0,4.0,40.78822,4.5,-74.01141,59.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,16,Nice Bedroom (10 min from time squares with bus)
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.71215,5.0,-73.94082,68.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,47,Bedroom minutes to Manhattan - steps to train
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.72023,5.0,-73.99693,133.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,127,Amazing Private Room in the Heart of Manhattan
4.5,2019-05-02 00:00:00,4.5,2019-05-07 00:00:00,4.5,4.5,40.73731,4.0,-73.9345,66.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,22,Luxurious Clean room 10 min away from Manhattan
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.80591,0.0,-73.94935,132.0,0,0.0,1.0,0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Art-filled in Central Harlem
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.7469,5.0,-73.91758,39.0,1,5.0,1.0,1,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,17,Clean & Affordable Room 15 Minutes to Manhattan
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.0,5.0,40.72334,5.0,-73.9844,79.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,181,Oh glorious spring!
4.5,2019-05-02 00:00:00,4.5,2019-05-07 00:00:00,4.5,5.0,40.7229,4.5,-73.99391999999997,91.0,0,4.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,57,Original Cabin 16
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.6735,4.5,-73.93856,73.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,171,Beautiful Home Away From Home
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.8121,0.0,-73.95934,53.0,0,0.0,1.0,1,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Cozy and spacious living room
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.61843,0.0,-73.95626,101.0,0,0.0,1.0,0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,Very cozy apartment in Brooklyn.
4.5,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.75141,5.0,-73.98619000000002,78.0,0,5.0,1.0,1,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,Private Room B in Herald SQ
4.5,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.5,5.0,40.74819,5.0,-73.9954,108.0,0,4.5,3.0,1,,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,132,Cabins at Chelsea (NYC)
5.0,2019-05-02 00:00:00,4.5,2019-05-07 00:00:00,4.5,4.5,40.8105,4.5,-73.92506999999998,49.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,269,Metro-luxe Tuscan Suite Private Room
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.5,5.0,40.74515,5.0,-74.00381,149.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,18,Sunny Corner Room on Best Street in Chelsea
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.694109999999995,4.5,-73.94086,78.0,1,5.0,2.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,74,2 Level Brownstone! Private room! Manhattan in 15!
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.76562,5.0,-73.8299,59.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73,Cozy Private Room in Flushing 法拉盛中心單人房间
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.5,5.0,40.76012,5.0,-73.9092,50.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,Bedroom in renovated apartment -Astoria
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.74158,0.0,-73.98593000000002,263.0,0,0.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,-1,Garden apartment in the heart of Gramercy
4.5,2019-05-02 00:00:00,4.5,2019-05-07 00:00:00,4.0,4.5,40.83913,4.5,-73.9461,147.0,0,4.5,1.0,0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,24,Riverside Delight
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.76236,0.0,-73.99978,212.0,0,0.0,1.0,1,,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,-1,Sky Time Square
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.5,5.0,40.67471,4.5,-73.88905,50.0,0,5.0,2.0,1,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,41,Smart NYC access (2)
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.733509999999995,0.0,-74.05304,195.0,0,0.0,1.0,0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,-1,Modern 3 Bedroom Condo Jersey City/Near Manhattan
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.78952,5.0,-74.0637,65.0,1,5.0,2.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,16,Private Master Bedroom 10 MIN FROM NYC
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.69243,0.0,-73.93624,52.0,0,0.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,-1,Private Room in a chill home 15 mins to Manhattan
4.5,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,4.5,5.0,40.72593,5.0,-73.99934,184.0,0,4.5,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,131,Private Exposed Brick Room in SoHo
0.0,2019-05-02 00:00:00,0.0,2019-05-07 00:00:00,0.0,0.0,40.872659999999996,0.0,-73.92008,130.0,0,0.0,1.0,0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,-1,Bright and Spacious Gem in Upper Manhattan
5.0,2019-05-02 00:00:00,4.5,2019-05-07 00:00:00,5.0,5.0,40.75373,5.0,-73.96927,318.0,1,4.5,1.0,0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,30,Sun-filled Tranquil Midtown East One Bedroom Home
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.76834,5.0,-73.95334,112.0,1,5.0,1.0,1,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,182,"NEW YORK CITY, 1 BDRM.(NEAR CENTRAL PARK & METRO)"
5.0,2019-05-02 00:00:00,5.0,2019-05-07 00:00:00,5.0,5.0,40.72678,5.0,-73.95087,95.0,0,5.0,1.0,1,1.0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,18,Big bright room with private entrance
