Accuracy_stars,CheckIn,CheckIn_stars,CheckOut,Cleanliness_stars,Communication_stars,Latitude,Location_stars,Longitude,Price,Super_host,Value_stars,Bathrooms_num_int,shared_bathroom,Bedrooms_int,Beds_int,shared_room,air,bunk,couch,crib,double,floor,king,queen,single,sofa,Unnamed: 27,Air conditioning,BBQ grill,Baby bath,Baby monitor,Babysitter recommendations,Bathtub,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Cable TV,Carbon monoxide detector,Changing table,Children’s books and toys,Children’s dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Dryer,EV charger,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,Fireplace guards,First aid kit,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Iron,Keypad,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outlet covers,Oven,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Room-darkening shades,Shampoo,Single level home,Ski-in/Ski-out,Smart lock,Smoke detector,Stair gates,Stove,TV,Table corner guards,Washer,Waterfront,Wifi,Window guards,Reviewers_no,Title,normalized_price,geom,month,address
5,2019-10-03,5,2019-10-08,5,5,40.76892,5,-73.96845,346,1,5,1,0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,133,The Central Park Studio,1.418032787,"40.76892,-73.96845",10,"11, East 67th Street, Lenox Hill, Manhattan, Manhattan Community Board 8, New York County, NYC, New York, 10065, USA"
5,2019-10-03,4.5,2019-10-08,4.5,5,40.73419,5,-74.00213,297,0,4.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,184,"West Village Loft, 2nd floor",1.217213115,"40.73419000000001,-74.00213000000002",10,"160, West 10th Street, West Village, Manhattan, Manhattan Community Board 2, New York County, NYC, New York, 10014, USA"
5,2019-10-03,5,2019-10-08,5,5,40.67082,4.5,-73.92175,112,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,35,Beautiful 1 Bedroom apartment,0.459016393,"40.67082,-73.92175",10,"1722A, Sterling Place, Eastern Parkway, BK, Kings County, NYC, New York, 11233, USA"
5,2019-10-03,5,2019-10-08,5,5,40.76448,5,-73.97786,104,1,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,48,SCANDANAVIAN DAYBED IN LUXURY APT IN PRIME AREA,0.426229508,"40.76448,-73.97785999999998",10,"West 57th Street, 102, West 57th Street, Diamond District, Midtown, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10019, USA"
4.5,2019-10-03,4.5,2019-10-08,3.5,4.5,40.73659,4.5,-73.99709,197,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,80,Large Beautiful Loft in Chelsea/Union Square,0.807377049,"40.73659,-73.99709",10,"65, West 13th Street, Washington Square Village, Greenwich Village, Manhattan, Manhattan Community Board 2, New York County, NYC, New York, 10011, USA"
5,2019-10-03,5,2019-10-08,5,5,40.68374,5,-73.98558,205,1,5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,248,Large Garden Apartment,0.840163934,"40.68374,-73.98558",10,"232, Wyckoff Street, Boerum Hill Historic District, BK, Kings County, NYC, New York, 11217, USA"
5,2019-10-03,5,2019-10-08,5,5,40.73908,5,-74.00378,119,1,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,193,Gorgeous pvt room in West Village,0.487704918,"40.73908,-74.00378",10,"347, West 4th Street, West Village, Manhattan, Manhattan Community Board 2, New York County, NYC, New York, 10014, USA"
5,2019-10-03,5,2019-10-08,4.5,4.5,40.74315,5,-73.984,238,0,4.5,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,131,Empire State Studio,0.975409836,"40.74315,-73.984",10,"Duane Reade, 401, Park Avenue South, Rose Hill, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10016, USA"
5,2019-10-03,5,2019-10-08,4.5,5,40.73657,5,-73.91975,65,0,5,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,"Lovely room with private bathroom, near Manhattan",0.266393443,"40.73657,-73.91975",10,"50-27, 46th Street, Sunnyside Gardens, Queens County, NYC, New York, 11377, USA"
5,2019-10-03,5,2019-10-08,5,5,40.67844,5,-74.01058,168,1,5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,81,Red Hook Garden Apartment,0.68852459,"40.67844,-74.01058",10,"117, Pioneer Street, Red Hook, Kings County, NYC, New York, 11231, USA"
5,2019-10-03,5,2019-10-08,5,5,40.75517,5,-73.99664,182,1,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,49,【359】B-Manhattan Midtown Luxury Apt room-B-,0.745901639,"40.75517,-73.99664",10,"414, West 36th Street, Garment District, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10018, USA"
5,2019-10-03,5,2019-10-08,4.5,5,40.69252,5,-73.99121,132,0,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,Cozy Brooklyn Heights Getaway w/ Manhattan Access,0.540983607,"40.69252,-73.99121",10,"50, Court Street, Cobble Hill, Kings County, NYC, New York, 11201, USA"
5,2019-10-03,4.5,2019-10-08,5,5,40.71789,4.5,-73.98342,255,0,4.5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,89,"BIG ONE BEDROOM LOFT!, COZY&CONFI Live Manhattan!",1.045081967,"40.717890000000004,-73.98342",10,"80, Ridge Street, Lower East Side, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 10002, USA"
5,2019-10-03,5,2019-10-08,5,5,40.67192,5,-73.97733,244,1,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,84,"Privacy, comfort, style in the heart of Park Slope",1,"40.67192,-73.97733000000002",10,"169, 7th Avenue, Park Slope, BK, Kings County, NYC, New York, 11215, USA"
0,2019-10-03,0,2019-10-08,0,0,40.71285,0,-73.95699,156,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1-BR Williamsburg Designer Home,0.639344262,"40.71285,-73.95699",10,"Citi Bike - Grand St & Havemeyer St, Grand Street, Williamsburg, Kings County, NYC, New York, 11211, USA"
4.5,2019-10-03,4.5,2019-10-08,4,4.5,40.688,5,-73.964,107,0,4.5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,406,Room with En Suite Bathroom & Deck,0.43852459,"40.688,-73.964",10,"Pratt Institute, Lafayette Avenue, Clinton Hill, BK, Kings County, NYC, New York, 11221, USA"
5,2019-10-03,5,2019-10-08,5,5,40.73737,5,-74.00591,119,1,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,94,A Quiet Room in the West Village,0.487704918,"40.73737,-74.00591",10,"607, Hudson Street, West Village, Manhattan, Manhattan Community Board 2, New York County, NYC, New York, 10014, USA"
5,2019-10-03,5,2019-10-08,5,5,40.80674,5,-73.95337,104,1,5,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,42,Visit the Big Apple! Mini-MOMA. Enjoy all of NYC!,0.426229508,"40.80674000000001,-73.95336999999998",10,"2222, Frederick Douglass Boulevard, Harlem, Manhattan, Manhattan Community Board 10, New York County, NYC, New York, 10026, USA"
5,2019-10-03,5,2019-10-08,5,5,40.72505,5,-73.94449,140,0,4.5,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,78,Super Cute Studio in Heart of Greenpoint,0.573770492,"40.72505,-73.94449",10,"137, Russell Street, Greenpoint, Kings County, NYC, New York, 11222, USA"
5,2019-10-03,5,2019-10-08,5,5,40.69411,4.5,-73.94086,70,1,5,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,74,2 Level Brownstone! Private room! Manhattan in 15!,0.286885246,"40.694109999999995,-73.94086",10,"255, Hart Street, Bed-Stuy, BK, Kings County, NYC, New York, 11206, USA"
5,2019-10-03,5,2019-10-08,4.5,5,40.67685,4.5,-74.00581,132,0,5,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,150,Designer Studio Apt in Red Hook,0.540983607,"40.67685,-74.00581",10,"17, West 9th Street, Red Hook Houses, Kings County, NYC, New York, 11231, USA"
5,2019-10-03,5,2019-10-08,5,5,40.75431,4.5,-74.05268,100,0,4.5,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,Cozy apartment minutes from NYC!,0.409836066,"40.75431,-74.05268000000002",10,"188, Columbia Avenue, Jersey City, Hudson County, New Jersey, 07307, USA"
5,2019-10-03,5,2019-10-08,5,5,40.65766,5,-73.99919,125,0,5,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,64,Spacious Brooklyn Apt (2 Stops to NYC),0.512295082,"40.65766,-73.99919",10,"193A, 29th Street, South Slope, BK, Kings County, NYC, New York, 11232, USA"
5,2019-10-03,5,2019-10-08,5,5,40.7189,5,-73.99177,264,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,169,Beautiful/Spacious 1 Bedroom in LES,1.081967213,"40.7189,-73.99176999999997",10,"131, Eldridge Street, Chinatown, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 10002, USA"
5,2019-10-03,5,2019-10-08,5,5,40.68898,5,-73.98751,211,1,5,1,0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,104,Boerum Hill Charming Studio,0.864754098,"40.68898,-73.98751",10,"285, State Street, Boerum Hill, BK, Kings County, NYC, New York, 11201, USA"
5,2019-10-03,5,2019-10-08,5,5,40.68648,5,-73.99257,158,1,5,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,241,Homey Townhouse + PRIVATE Bathroom,0.647540984,"40.686479999999996,-73.99257",10,"30, Wyckoff Street, Boerum Hill Historic District, BK, Kings County, NYC, New York, 11201, USA"
5,2019-10-03,5,2019-10-08,5,5,40.74068,5,-74.00295,310,1,5,1,0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,112,"Light & Airy Chelsea Bungalow (ok, apartment)",1.270491803,"40.74068,-74.00295",10,"318, West 15th Street, Chelsea, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10011, USA"
5,2019-10-03,5,2019-10-08,5,5,40.74272,5,-74.0302,155,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,72,Cozy garden apartment in a historic brownstone,0.635245902,"40.74272,-74.0302",10,"508, Bloomfield Street, Hoboken, Hudson County, New Jersey, 07030, USA"
4.5,2019-10-03,4.5,2019-10-08,3.5,4.5,40.82264,4.5,-73.94041,65,0,4,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,571,Private Bedroom in Manhattan,0.266393443,"40.82264,-73.94041",10,"231, West 145th Street, Harlem, Manhattan, Manhattan Community Board 10, New York County, NYC, New York, 10039, USA"
5,2019-10-03,5,2019-10-08,5,5,40.80239,5,-73.99437,134,1,5,1.5,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,25,Cozy & bright apartment close to Manhattan,0.549180328,"40.80239,-73.99436999999998",10,"Bergen Ridge Road, North Bergen, Hudson County, New Jersey, 07022:07047, USA"
0,2019-10-03,0,2019-10-08,0,0,40.68409,0,-73.9401,139,0,0,1,0,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,Studio in Beautiful Bed-Stuy,0.569672131,"40.68409000000001,-73.9401",10,"444, Jefferson Avenue, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, BK, Kings County, NYC, New York, 11221, USA"
0,2019-10-03,0,2019-10-08,0,0,40.747,0,-74.032,172,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,Hip&Humble & @HomeInHoboken,0.704918033,"40.747,-74.032",10,"806, Willow Avenue, Hoboken, Hudson County, New Jersey, 07030, USA"
4.5,2019-10-03,4.5,2019-10-08,4,5,40.76352,5,-73.9831,297,0,4.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,59,Spacious 1bd in the heart of Midtown High Rise !,1.217213115,"40.76352,-73.9831",10,"211, West 53rd Street, Diamond District, Midtown, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10019, USA"
5,2019-10-03,5,2019-10-08,5,5,40.78754,5,-74.01941,63,0,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,Spacious Private room in West New York Condo,0.258196721,"40.78754,-74.01941",10,"539, 57th Street, West New York, Hudson County, New Jersey, 07093, USA"
0,2019-10-03,0,2019-10-08,0,0,40.73143,0,-73.98094,112,0,0,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,2,Private Bedroom in the heart of the east village!,0.459016393,"40.731429999999996,-73.98094",10,"435, East 14th Street, Stuy Town, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 10009, USA"
5,2019-10-03,5,2019-10-08,5,5,40.72204,5,-73.97924,140,1,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,52,East Village Bedroom for Rent,0.573770492,"40.72204,-73.97924",10,"El Jardin del Paraiso, East 5th Street, Alphabet City, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 10009, USA"
4.5,2019-10-03,4.5,2019-10-08,4,4.5,40.808,5,-73.955,128,0,4.5,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,90,Historic Brownstone Sanctuary with Private Kitchen,0.524590164,"40.808,-73.955",10,"491, Manhattan Avenue, Harlem, Manhattan, Manhattan Community Board 10, New York County, NYC, New York, 10027, USA"
4.5,2019-10-03,5,2019-10-08,4,5,40.73234,4.5,-74.0599,56,0,4.5,1,1,1.5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,44,Magnolia Avenue Private Room 10B,0.229508197,"40.73234,-74.0599",10,"Saint Demetrius, Summit Avenue, Indian Square, Jersey City, Hudson County, New Jersey, 07306, USA"
5,2019-10-03,5,2019-10-08,4.5,5,40.681,5,-74.004,79,0,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,102,Beautiful big room in Carroll Gardens Brooklyn!!!,0.323770492,"40.681,-74.00399999999998",10,"59, Rapelye Street, Columbia Street Waterfront District, Kings County, NYC, New York, 11231, USA"
4.5,2019-10-03,4.5,2019-10-08,4,5,40.70809,5,-73.94913,226,0,4.5,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,17,Fantastic sunny apartment and 10 Min to Manhattan,0.926229508,"40.70809000000001,-73.94913000000003",10,"34, Scholes Street, Williamsburg, Kings County, NYC, New York, 11206, USA"
